instance,class,num,sup,cpm,mis,misr,dir,omega
176,5,2,2,0,12.0,0.0,ao,3000
176,5,3,2,0,5.0,0.0,aa,3000
176,5,4,2,0,1.7,0.0,vo,3000
176,5,5,2,0,1.2,0.0,va,3000
176,5,6,3,0,81.0,0.0,ao,3000
176,5,7,3,0,39.0,0.0,aa,3000
176,5,8,3,0,15.0,0.0,vo,3000
176,5,9,3,0,6.0,0.0,va,3000
176,5,10,4,3000,9.8,0.0,io,3000
176,5,11,3,50000,1.05,0.0,io,3000
176,5,12,1,3000,0.85,0.0,io,3000
176,5,13,3,6000,2.0,0.0,io,3000
176,5,14,3,6000,1.0,0.0,ia,3000
176,5,15,1,6000,0.75,0.0,io,3000
176,5,16,3,3000,13.0,0.0,io,3000
176,5,17,3,3000,5.0,0.0,ia,3000
176,5,18,2,6000,0.8,0.0,io,3000
176,5,19,2,6000,0.45,0.0,ia,3000
176,5,20,2,3000,1.25,0.0,io,3000
176,5,21,2,3000,0.7,0.0,ia,3000
176,5,22,3,3000,13.0,0.0,ma,3000
182,5,0,1,0,13.0,0.0,ao,3000
182,5,1,1,0,7.0,0.0,av,3000
182,5,2,1,0,3.6,0.0,vo,3000
182,5,3,1,0,0.65,0.0,vv,3000
182,5,4,2,0,15.0,0.0,ao,3000
182,5,5,2,0,5.5,0.0,av,3000
182,5,6,2,0,4.5,0.0,aa,3000
182,5,7,2,0,3.7,0.0,vo,3000
182,5,8,2,0,1.15,0.0,vv,3000
182,5,9,2,0,1.25,0.0,va,3000
182,5,10,3,0,175.0,0.0,ao,3000
182,5,11,3,0,15.0,0.0,av,3000
182,5,12,3,0,28.0,0.0,aa,3000
182,5,13,3,0,26.75,0.0,vo,3000
182,5,14,3,0,3.3,0.0,vv,3000
182,5,15,3,0,4.4,0.0,va,3000
182,5,16,4,0,152.5,0.0,ao,3000
182,5,17,4,0,23.5,0.0,vo,3000
182,5,18,1,6100,3.5,0.0,io,3000
182,5,19,4,6000,1.05,0.0,io,3000
182,5,20,1,9000,0.6,0.0,io,3000
182,5,21,1,36000,0.95,0.0,io,3000
182,5,22,2,3000,1.15,0.0,io,3000
182,5,23,2,3000,0.4,0.0,ia,3000
182,5,24,2,6100,3.4,0.0,io,3000
182,5,25,2,6100,0.8,0.0,ia,3000
182,5,26,2,9000,0.65,0.0,io,3000
182,5,27,2,9000,0.7,0.0,ia,3000
182,5,28,2,12000,0.5,0.0,io,3000
182,5,29,1,3000,1.05,0.0,io,3000
182,5,30,2,15000,0.4,0.0,io,3000
182,5,31,2,15000,0.3,0.0,ia,3000
182,5,32,4,9000,0.85,0.0,io,3000
182,5,33,2,37000,0.35,0.0,ia,3000
182,5,34,3,3000,26.5,0.0,io,3000
182,5,35,3,3000,12.35,0.0,iv,3000
182,5,36,3,3000,3.7,0.0,ia,3000
182,5,37,3,6000,1.4,0.0,io,3000
182,5,38,3,6000,1.75,0.0,iv,3000
182,5,39,3,6000,0.55,0.0,ia,3000
182,5,40,3,9000,1.75,0.0,io,3000
182,5,41,3,9000,1.9,0.0,iv,3000
182,5,42,3,12000,0.7,0.0,io,3000
182,5,43,3,12000,0.6,0.0,iv,3000
182,5,44,4,3000,22.0,0.0,io,3000
182,5,45,3,3000,26.5,0.0,ma,3000
86,2,0,1,0,2.5,3.5,ao,1500
86,2,1,1,0,4.5,3.5,av,1500
86,2,2,1,0,1.0,0.7,vo,1500
86,2,3,1,0,1.8,0.7,vv,1500
86,2,4,2,0,5.5,4.5,ao,1500
86,2,5,2,0,6.5,5.5,av,1500
86,2,6,2,0,3.5,4.0,aa,1500
86,2,7,2,0,1.4,0.95,vo,1500
86,2,8,2,0,2.6,0.7,vv,1500
86,2,9,2,0,1.8,0.75,va,1500
86,2,10,3,0,27.5,13.0,ao,1500
86,2,11,3,0,12.0,4.5,av,1500
86,2,12,3,0,19.0,1.6,vo,1500
86,2,13,3,0,10.5,1.4,vv,1500
86,2,14,4,0,6.5,4.5,ao,1500
86,2,15,4,0,9.5,7.5,av,1500
86,2,16,4,0,6.0,9.0,aa,1500
86,2,17,4,0,3.5,0.95,vo,1500
86,2,18,4,0,13.0,1.15,vv,1500
86,2,19,4,0,5.5,1.75,va,1500
86,2,20,1,18000,0.8,0.0,iv,1500
86,2,21,3,46000,2.75,0.0,iv,1500
86,2,22,4,13500,2.25,0.0,io,1500
86,2,23,4,13500,2.5,0.0,iv,1500
86,2,24,4,13500,2.5,0.0,ia,1500
86,2,25,4,24000,3.5,0.0,ia,1500
86,2,26,4,25000,4.25,0.0,iv,1500
86,2,27,4,34000,0.75,0.0,io,1500
86,2,28,4,34000,2.5,0.0,ia,1500
86,2,29,4,35000,5.0,0.0,iv,1500
86,2,30,4,45000,2.25,0.0,iv,1500
86,2,31,1,24000,1.3,0.0,iv,1500
86,2,32,2,1500,0.3,0.3,io,1500
86,2,33,2,1500,0.4,0.0,iv,1500
86,2,34,2,1500,0.4,0.0,ia,1500
86,2,35,2,10500,0.85,0.0,io,1500
86,2,36,2,13500,2.3,0.0,iv,1500
86,2,37,2,13500,1.4,0.0,ia,1500
86,2,38,3,1500,0.95,0.55,io,1500
86,2,39,3,1500,0.5,0.25,iv,1500
86,2,40,3,3000,0.9,0.0,io,1500
86,2,41,3,9000,2.5,0.4,io,1500
86,2,42,1,13500,1.4,0.0,iv,1500
86,2,43,3,13500,7.0,0.0,io,1500
86,2,44,3,13500,5.0,0.0,iv,1500
86,2,45,4,46000,1.1,0.0,io,1500
86,2,46,3,20000,2.25,0.0,io,1500
86,2,47,3,24000,4.0,0.0,iv,1500
86,2,48,3,34000,2.0,0.0,iv,1500
86,2,49,3,35000,2.5,0.0,io,1500
86,2,50,3,45000,1.85,0.0,io,1500
86,2,51,3,13500,7.0,0.0,ma,1500
72,1,0,1,0,24.0,12.5,ao,3000
72,1,1,1,0,135.0,20.0,av,3000
72,1,2,1,0,4.3,4.75,vo,3000
72,1,3,1,0,19.0,3.75,vv,3000
72,1,4,2,0,40.0,17.5,ao,3000
72,1,5,2,0,165.0,30.0,av,3000
72,1,6,2,0,170.0,26.0,aa,3000
72,1,7,2,0,6.3,5.25,vo,3000
72,1,8,2,0,26.5,5.0,vv,3000
72,1,9,2,0,26.5,4.25,va,3000
72,1,10,3,0,90.0,12.5,ao,3000
72,1,11,3,0,100.0,19.0,av,3000
72,1,12,3,0,14.0,8.5,vo,3000
72,1,13,3,0,18.0,6.5,vv,3000
72,1,14,4,0,74.0,25.0,ao,3000
72,1,15,4,0,31.0,15.0,av,3000
72,1,16,4,0,26.0,25.0,aa,3000
72,1,17,4,0,11.5,8.0,vo,3000
72,1,18,4,0,6.0,8.0,vv,3000
72,1,19,4,0,5.5,9.5,va,3000
72,1,20,1,6000,2.25,3.25,io,3000
72,1,21,1,6000,2.0,1.25,iv,3000
72,1,22,3,15000,1.9,3.5,io,3000
72,1,23,3,15000,0.65,0.0,iv,3000
72,1,24,3,24000,1.2,0.0,io,3000
72,1,25,3,27000,1.25,0.0,io,3000
72,1,26,3,27000,1.85,3.5,iv,3000
72,1,27,3,36000,0.9,0.0,io,3000
72,1,28,4,3000,11.0,2.5,io,3000
72,1,29,4,3000,4.3,1.0,iv,3000
72,1,30,4,3000,3.0,0.0,ia,3000
72,1,31,4,6000,1.85,1.5,io,3000
72,1,32,4,6000,2.25,3.0,iv,3000
72,1,33,4,6000,3.5,7.0,ia,3000
72,1,34,4,9000,1.2,0.0,io,3000
72,1,35,4,12000,0.65,2.0,ia,3000
72,1,36,4,18000,1.7,0.0,io,3000
72,1,37,4,18000,0.85,0.0,iv,3000
72,1,38,4,15000,1.5,3.0,io,3000
72,1,39,4,15000,1.1,2.5,ia,3000
72,1,40,4,21000,1.1,3.5,iv,3000
72,1,41,4,27000,1.7,0.0,iv,3000
72,1,42,4,27000,1.95,0.0,ia,3000
72,1,43,4,24000,1.8,0.0,iv,3000
72,1,44,4,32000,1.3,0.0,io,3000
72,1,45,1,12000,0.45,0.0,io,3000
72,1,46,1,15000,0.45,1.5,io,3000
72,1,47,1,15000,0.35,0.0,iv,3000
72,1,48,1,18000,0.25,0.0,io,3000
72,1,49,1,18000,0.25,0.0,iv,3000
72,1,50,1,3000,2.8,1.05,io,3000
72,1,51,1,3000,17.0,3.75,iv,3000
72,1,52,2,3000,5.4,1.25,io,3000
72,1,53,2,3000,24.5,3.25,iv,3000
72,1,54,2,3000,24.5,3.75,ia,3000
72,1,55,4,33000,0.7,0.0,iv,3000
72,1,56,4,33000,0.7,0.0,ia,3000
72,1,57,2,6000,1.8,3.75,io,3000
72,1,58,2,6000,1.45,1.75,iv,3000
72,1,59,2,6000,1.05,0.75,ia,3000
72,1,60,2,9000,0.95,0.0,iv,3000
72,1,61,2,12000,0.55,0.0,io,3000
72,1,62,2,15000,0.5,1.75,io,3000
72,1,63,2,21000,0.65,0.0,io,3000
72,1,64,2,24000,1.1,0.0,io,3000
72,1,65,2,24000,1.0,0.0,iv,3000
72,1,66,2,24000,0.65,0.0,ia,3000
72,1,67,3,3000,13.5,0.6,io,3000
72,1,68,3,3000,15.0,1.75,iv,3000
72,1,69,3,6000,1.7,1.75,io,3000
72,1,70,3,6000,1.95,2.5,iv,3000
72,1,71,3,9000,0.95,1.0,io,3000
72,1,72,3,9000,0.65,0.0,iv,3000
72,1,73,2,3000,24.5,0.0,ma,3000
26,1,0,2,0,22.5,0.0,ao,3000
26,1,1,2,0,29.5,0.0,av,3000
26,1,2,2,0,29.5,0.0,aa,3000
26,1,3,2,0,7.0,0.0,vo,3000
26,1,4,2,0,8.0,0.0,vv,3000
26,1,5,2,0,5.75,0.0,va,3000
26,1,6,3,0,80.0,0.0,ao,3000
26,1,7,3,0,32.5,0.0,av,3000
26,1,8,3,0,10.0,0.0,aa,3000
26,1,9,3,0,15.0,0.0,vo,3000
26,1,10,3,0,6.25,0.0,vv,3000
26,1,11,3,0,2.75,0.0,va,3000
26,1,12,1,0,15.0,0.0,ao,3000
26,1,13,1,0,20.0,0.0,av,3000
26,1,14,1,0,4.8,0.0,vo,3000
26,1,15,1,0,5.5,0.0,vv,3000
26,1,16,4,0,65.0,0.0,ao,3000
26,1,17,4,0,22.5,0.0,av,3000
26,1,18,4,0,11.0,0.0,vo,3000
26,1,19,4,0,4.4,0.0,vv,3000
26,1,20,1,6000,3.8,0.0,io,3000
26,1,21,1,6000,3.25,0.0,iv,3000
26,1,22,4,6000,1.5,0.0,io,3000
26,1,23,4,6100,2.45,0.0,iv,3000
26,1,24,4,9000,0.65,0.0,iv,3000
26,1,25,4,12000,0.5,0.0,io,3000
26,1,26,4,12000,0.65,0.0,iv,3000
26,1,27,4,28000,0.75,0.0,io,3000
26,1,28,4,30000,1.1,0.0,iv,3000
26,1,29,1,3000,0.35,0.0,io,3000
26,1,30,1,3000,1.2,0.0,iv,3000
26,1,31,1,15000,0.55,0.0,io,3000
26,1,32,1,15000,0.85,0.0,iv,3000
26,1,33,4,40000,0.4,0.0,io,3000
26,1,34,4,40000,0.7,0.0,iv,3000
26,1,35,2,3000,1.85,0.0,io,3000
26,1,36,2,3000,2.9,0.0,iv,3000
26,1,37,2,3000,3.0,0.0,ia,3000
26,1,38,2,6000,5.0,0.0,io,3000
26,1,39,2,6000,6.1,0.0,iv,3000
26,1,40,2,6000,5.25,0.0,ia,3000
26,1,41,2,9000,1.5,0.0,iv,3000
26,1,42,2,15000,1.0,0.0,io,3000
26,1,43,2,15000,0.85,0.0,ia,3000
26,1,44,3,3000,12.0,0.0,io,3000
26,1,45,3,3000,3.4,0.0,iv,3000
26,1,46,3,3000,0.9,0.0,ia,3000
26,1,47,3,6000,5.0,0.0,io,3000
26,1,48,3,6000,3.5,0.0,iv,3000
26,1,49,3,6000,2.0,0.0,ia,3000
26,1,50,3,9000,1.1,0.0,iv,3000
26,1,51,3,12000,1.0,0.0,io,3000
26,1,52,3,27000,0.5,0.0,ia,3000
26,1,53,3,28000,1.55,0.0,iv,3000
26,1,54,3,38000,3.15,0.0,io,3000
26,1,55,4,3000,9.0,0.0,io,3000
26,1,56,4,3000,2.4,0.0,iv,3000
26,1,57,3,3000,12.0,0.0,ma,3000
122,2,0,2,0,11.0,0.0,ao,3000
122,2,1,2,0,4.5,0.0,aa,3000
122,2,2,2,0,1.8,0.0,vo,3000
122,2,3,2,0,1.3,0.0,va,3000
122,2,4,3,0,24.0,0.0,ao,3000
122,2,5,3,0,10.0,0.0,av,3000
122,2,6,3,0,4.1,0.0,vo,3000
122,2,7,3,0,4.9,0.0,vv,3000
122,2,8,1,0,12.0,0.0,ao,3000
122,2,9,1,0,7.0,0.0,av,3000
122,2,10,1,0,1.05,0.0,aa,3000
122,2,11,1,0,3.5,0.0,vo,3000
122,2,12,1,0,2.4,0.0,vv,3000
122,2,13,1,0,0.65,0.0,va,3000
122,2,14,4,0,13.5,0.0,ao,3000
122,2,15,4,0,14.0,0.0,av,3000
122,2,16,4,0,6.5,0.0,aa,3000
122,2,17,4,0,3.9,0.0,vo,3000
122,2,18,4,0,11.0,0.0,vv,3000
122,2,19,4,0,4.7,0.0,va,3000
122,2,20,1,6000,1.2,0.0,io,3000
122,2,21,4,48000,1.0,0.0,ia,3000
122,2,22,4,78000,2.0,0.0,iv,3000
122,2,23,4,79000,2.55,0.0,ia,3000
122,2,24,1,49000,1.45,0.0,iv,3000
122,2,25,1,51000,1.2,0.0,io,3000
122,2,26,2,3000,0.55,0.0,io,3000
122,2,27,2,6000,0.8,0.0,io,3000
122,2,28,2,27000,0.55,0.0,io,3000
122,2,29,3,3000,1.45,0.0,io,3000
122,2,30,3,3000,0.9,0.0,iv,3000
122,2,31,3,6000,1.15,0.0,io,3000
122,2,32,1,3000,1.05,0.0,io,3000
122,2,33,1,3000,0.65,0.0,iv,3000
122,2,34,3,21000,2.1,0.0,io,3000
122,2,35,3,21000,1.3,0.0,iv,3000
122,2,36,4,90000,1.9,0.0,io,3000
122,2,37,3,24000,1.8,0.0,iv,3000
122,2,38,3,78000,1.85,0.0,iv,3000
122,2,39,3,85000,1.45,0.0,io,3000
122,2,40,4,6000,1.5,0.0,io,3000
122,2,41,4,21000,9.0,0.0,iv,3000
122,2,42,4,21000,9.0,0.0,ma,3000
19,1,0,2,0,12.0,0.0,ao,3000
19,1,1,2,0,32.0,0.0,aa,3000
19,1,2,2,0,2.9,0.0,vo,3000
19,1,3,2,0,9.0,0.0,va,3000
19,1,4,3,0,85.0,0.0,ao,3000
19,1,5,3,0,120.0,0.0,av,3000
19,1,6,3,0,17.0,0.0,vo,3000
19,1,7,3,0,35.0,0.0,vv,3000
19,1,8,1,0,10.5,0.0,ao,3000
19,1,9,1,0,2.4,0.0,vo,3000
19,1,10,4,0,45.0,0.0,ao,3000
19,1,11,4,0,9.0,0.0,vo,3000
19,1,12,1,3000,0.55,0.0,io,3000
19,1,13,4,6000,8.0,0.0,io,3000
19,1,14,1,6000,1.9,0.0,io,3000
19,1,15,2,3000,1.0,0.0,io,3000
19,1,16,2,3000,3.5,0.0,ia,3000
19,1,17,2,6000,2.3,0.0,io,3000
19,1,18,2,6000,6.5,0.0,ia,3000
19,1,19,2,9000,1.0,0.0,ia,3000
19,1,20,3,3000,13.0,0.0,io,3000
19,1,21,3,3000,14.0,0.0,iv,3000
19,1,22,3,6000,12.0,0.0,io,3000
19,1,23,3,6000,28.0,0.0,iv,3000
19,1,24,3,9000,1.2,0.0,io,3000
19,1,25,3,9000,2.0,0.0,iv,3000
19,1,26,4,3000,5.5,0.0,io,3000
19,1,27,3,6000,28.0,0.0,ma,3000
21,1,0,2,0,45.0,4.5,ao,3000
21,1,1,2,0,32.5,4.5,aa,3000
21,1,2,2,0,18.0,1.4,vo,3000
21,1,3,2,0,13.0,0.7,va,3000
21,1,4,1,0,12.5,5.0,ao,3000
21,1,5,1,0,18.0,4.5,av,3000
21,1,6,1,0,7.5,1.45,vo,3000
21,1,7,1,0,11.0,0.9,vv,3000
21,1,8,4,0,28.0,19.0,ao,3000
21,1,9,4,0,6.0,3.25,vo,3000
21,1,10,3,0,65.0,19.0,ao,3000
21,1,11,3,0,42.0,16.0,av,3000
21,1,12,3,0,12.0,4.0,vo,3000
21,1,13,3,0,14.0,3.5,vv,3000
21,1,14,2,6000,11.0,0.95,io,3000
21,1,15,2,6000,8.0,0.0,ia,3000
21,1,16,3,30000,1.25,0.0,iv,3000
21,1,17,4,3000,2.5,2.6,io,3000
21,1,18,2,3000,3.5,0.75,io,3000
21,1,19,2,3000,2.5,0.0,ia,3000
21,1,20,4,6000,5.0,1.75,io,3000
21,1,21,4,9000,1.0,0.0,io,3000
21,1,22,2,9000,8.5,0.0,io,3000
21,1,23,2,9000,11.0,0.0,ia,3000
21,1,24,2,12000,3.5,0.0,io,3000
21,1,25,2,15000,4.5,0.0,io,3000
21,1,26,2,24000,4.5,0.0,io,3000
21,1,27,2,24000,0.75,0.0,ia,3000
21,1,28,1,3000,0.75,0.85,io,3000
21,1,29,1,3000,1.0,0.7,iv,3000
21,1,30,1,6000,2.25,1.0,io,3000
21,1,31,1,6000,3.5,0.0,iv,3000
21,1,32,1,9000,2.5,0.0,io,3000
21,1,33,1,15000,4.0,0.0,io,3000
21,1,34,1,15000,2.5,0.0,iv,3000
21,1,35,1,18000,3.5,0.0,iv,3000
21,1,36,1,21000,3.0,0.0,io,3000
21,1,37,1,28000,1.75,0.0,io,3000
21,1,38,1,35000,1.0,0.0,io,3000
21,1,39,1,35000,1.25,0.0,iv,3000
21,1,40,3,3000,7.0,3.0,io,3000
21,1,41,3,3000,7.0,2.2,iv,3000
21,1,42,3,6000,8.0,2.0,io,3000
21,1,43,3,6000,12.0,1.5,iv,3000
21,1,44,3,12000,2.75,0.0,io,3000
21,1,45,3,6000,12.0,0.0,ma,3000
17,1,0,2,0,24.5,17.5,ao,3000
17,1,1,2,0,36.0,9.0,av,3000
17,1,2,2,0,85.0,12.0,aa,3000
17,1,3,2,0,3.9,2.9,vo,3000
17,1,4,2,0,4.8,1.25,vv,3000
17,1,5,2,0,13.0,1.95,va,3000
17,1,6,3,0,92.0,14.0,ao,3000
17,1,7,3,0,85.0,14.5,av,3000
17,1,8,3,0,64.0,3.0,aa,3000
17,1,9,3,0,16.0,3.2,vo,3000
17,1,10,3,0,15.0,2.5,vv,3000
17,1,11,3,0,9.0,1.2,va,3000
17,1,12,1,0,19.0,14.0,ao,3000
17,1,13,1,0,65.0,13.5,av,3000
17,1,14,1,0,3.2,2.3,vo,3000
17,1,15,1,0,9.0,1.9,vv,3000
17,1,16,4,0,65.0,10.5,ao,3000
17,1,17,4,0,50.0,7.5,av,3000
17,1,18,4,0,10.0,1.7,vo,3000
17,1,19,4,0,7.0,1.2,vv,3000
17,1,20,1,6000,0.9,0.8,io,3000
17,1,21,1,6000,0.9,0.45,iv,3000
17,1,22,4,12000,0.8,0.0,io,3000
17,1,23,1,3000,2.55,1.55,io,3000
17,1,24,1,3000,8.1,1.55,iv,3000
17,1,25,4,15000,1.2,0.0,io,3000
17,1,26,4,15000,0.8,0.0,iv,3000
17,1,27,1,12000,0.45,0.0,io,3000
17,1,28,1,15000,0.4,0.0,io,3000
17,1,29,2,3000,3.0,2.05,io,3000
17,1,30,2,3000,4.8,0.9,iv,3000
17,1,31,2,3000,11.0,1.7,ia,3000
17,1,32,2,6000,0.65,0.75,io,3000
17,1,33,2,6000,1.7,0.45,iv,3000
17,1,34,2,6000,1.1,0.25,ia,3000
17,1,35,2,12000,0.4,0.0,io,3000
17,1,36,2,12000,0.6,0.0,iv,3000
17,1,37,2,12000,0.65,0.0,ia,3000
17,1,38,2,15000,0.6,0.0,ia,3000
17,1,39,3,3000,14.0,1.8,io,3000
17,1,40,3,3000,12.0,1.9,iv,3000
17,1,41,3,3000,8.5,1.1,ia,3000
17,1,42,3,6000,2.8,0.0,io,3000
17,1,43,3,6000,2.5,0.0,iv,3000
17,1,44,3,6000,0.6,0.0,ia,3000
17,1,45,3,9000,1.7,0.0,io,3000
17,1,46,3,9000,3.2,0.0,iv,3000
17,1,47,3,9000,0.7,0.0,ia,3000
17,1,48,3,12000,1.4,0.0,io,3000
17,1,49,3,12000,1.0,0.0,iv,3000
17,1,50,3,15000,1.8,0.0,io,3000
17,1,51,3,15000,1.3,0.4,iv,3000
17,1,52,3,30000,2.6,1.7,io,3000
17,1,53,3,30000,1.55,0.5,iv,3000
17,1,54,4,3000,9.0,1.5,io,3000
17,1,55,4,3000,6.0,1.0,iv,3000
17,1,56,4,6000,1.1,0.0,io,3000
17,1,57,4,6000,1.2,0.0,iv,3000
17,1,58,4,9000,0.6,0.0,io,3000
17,1,59,4,9000,2.5,0.0,iv,3000
17,1,60,3,3000,14.0,0.0,ma,3000
28,1,0,1,0,7.5,0.0,ao,3000
28,1,1,1,0,3.65,0.0,vo,3000
28,1,2,4,0,16.5,0.0,ao,3000
28,1,3,4,0,30.0,0.0,aa,3000
28,1,4,4,0,4.7,0.0,vo,3000
28,1,5,4,0,4.1,0.0,va,3000
28,1,6,2,0,12.5,0.0,ao,3000
28,1,7,2,0,7.5,0.0,aa,3000
28,1,8,2,0,2.65,0.0,vo,3000
28,1,9,2,0,2.3,0.0,va,3000
28,1,10,3,0,52.0,0.0,ao,3000
28,1,11,3,0,12.0,0.0,vo,3000
28,1,12,1,6100,1.75,0.0,io,3000
28,1,13,4,9100,2.65,0.0,io,3000
28,1,14,4,9100,0.9,0.0,ia,3000
28,1,15,4,12000,2.15,0.0,io,3000
28,1,16,4,12000,1.45,0.0,ia,3000
28,1,17,1,12000,7.0,0.0,io,3000
28,1,18,2,3000,1.2,0.0,io,3000
28,1,19,2,3000,1.0,0.0,ia,3000
28,1,20,2,6100,1.8,0.0,io,3000
28,1,21,2,6050,1.15,0.0,ia,3000
28,1,22,2,9000,6.5,0.0,io,3000
28,1,23,2,9100,1.0,0.0,ia,3000
28,1,24,1,3000,7.0,0.0,io,3000
28,1,25,2,15000,7.5,0.0,io,3000
28,1,26,2,15000,1.0,0.0,ia,3000
28,1,27,4,30000,1.0,0.0,ia,3000
28,1,28,3,3000,7.0,0.0,io,3000
28,1,29,3,6050,5.0,0.0,io,3000
28,1,30,3,9100,5.5,0.0,io,3000
28,1,31,3,12000,4.3,0.0,io,3000
28,1,32,4,3000,1.3,0.0,io,3000
28,1,33,4,3000,4.0,0.0,ia,3000
28,1,34,4,6100,3.0,0.0,io,3000
28,1,35,4,6100,2.25,0.0,ia,3000
28,1,36,2,15000,7.5,0.0,ma,3000
113,2,0,2,0,8.5,0.0,ao,3000
113,2,1,2,0,14.0,0.0,av,3000
113,2,2,2,0,6.5,0.0,aa,3000
113,2,3,2,0,6.5,0.0,vo,3000
113,2,4,2,0,17.5,0.0,vv,3000
113,2,5,2,0,3.75,0.0,va,3000
113,2,6,3,0,5.5,0.0,ao,3000
113,2,7,3,0,3.5,0.0,av,3000
113,2,8,3,0,2.5,0.0,vo,3000
113,2,9,3,0,1.2,0.0,vv,3000
113,2,10,1,0,7.5,0.0,ao,3000
113,2,11,1,0,14.0,0.0,av,3000
113,2,12,1,0,4.4,0.0,vo,3000
113,2,13,1,0,13.5,0.0,vv,3000
113,2,14,4,0,3.5,0.0,ao,3000
113,2,15,4,0,1.4,0.0,vo,3000
113,2,16,1,6000,1.8,0.0,io,3000
113,2,17,2,36000,1.8,0.0,io,3000
113,2,18,1,12000,1.0,0.0,io,3000
113,2,19,1,12000,1.4,0.0,iv,3000
113,2,20,1,23000,6.0,0.0,iv,3000
113,2,21,1,24000,2.05,0.0,io,3000
113,2,22,1,28000,2.0,0.0,iv,3000
113,2,23,1,36000,1.1,0.0,io,3000
113,2,24,1,46000,0.55,0.0,iv,3000
113,2,25,1,3000,0.2,0.0,io,3000
113,2,26,1,3000,0.45,0.0,iv,3000
113,2,27,2,3000,0.4,0.0,io,3000
113,2,28,2,3000,0.75,0.0,iv,3000
113,2,29,2,3000,0.6,0.0,ia,3000
113,2,30,2,42000,1.9,0.0,iv,3000
113,2,31,2,6000,1.9,0.0,io,3000
113,2,32,2,12000,2.0,0.0,iv,3000
113,2,33,2,13500,1.05,0.0,io,3000
113,2,34,2,15000,0.95,0.0,ia,3000
113,2,35,2,24000,9.0,0.0,iv,3000
113,2,36,2,24000,2.1,0.0,ia,3000
113,2,37,2,28000,2.9,0.0,io,3000
113,2,38,2,24000,9.0,0.0,ma,3000
10,4,0,1,0,15.0,0.0,ao,3000
10,4,1,1,0,80.0,0.0,av,3000
10,4,2,1,0,3.0,0.0,vo,3000
10,4,3,1,0,13.0,0.0,vv,3000
10,4,4,3,0,28.5,0.0,ao,3000
10,4,5,3,0,32.0,0.0,av,3000
10,4,6,3,0,13.5,0.0,aa,3000
10,4,7,3,0,6.8,0.0,vo,3000
10,4,8,3,0,6.5,0.0,vv,3000
10,4,9,3,0,2.8,0.0,va,3000
10,4,10,4,0,11.5,0.0,ao,3000
10,4,11,4,0,5.0,0.0,aa,3000
10,4,12,4,0,2.6,0.0,vo,3000
10,4,13,4,0,1.9,0.0,va,3000
10,4,14,2,0,15.0,0.0,ao,3000
10,4,15,2,0,22.5,0.0,av,3000
10,4,16,2,0,94.0,0.0,aa,3000
10,4,17,2,0,4.8,0.0,vo,3000
10,4,18,2,0,7.5,0.0,vv,3000
10,4,19,2,0,16.0,0.0,va,3000
10,4,20,3,28000,0.75,0.0,iv,3000
10,4,21,2,28000,2.9,0.0,io,3000
10,4,22,2,28000,1.5,0.0,iv,3000
10,4,23,2,28000,1.4,0.0,ia,3000
10,4,24,2,37000,5.5,0.0,iv,3000
10,4,25,3,3000,4.2,0.0,io,3000
10,4,26,3,3000,4.4,0.0,iv,3000
10,4,27,3,3000,2.15,0.0,ia,3000
10,4,28,3,6000,1.1,0.0,io,3000
10,4,29,3,9000,1.1,0.0,io,3000
10,4,30,3,9000,1.35,0.0,iv,3000
10,4,31,3,9000,0.65,0.0,ia,3000
10,4,32,1,3000,0.55,0.0,io,3000
10,4,33,1,3000,11.0,0.0,iv,3000
10,4,34,3,18000,0.65,0.0,io,3000
10,4,35,4,37000,1.15,0.0,io,3000
10,4,36,4,37000,0.35,0.0,ia,3000
10,4,37,3,37000,4.5,0.0,io,3000
10,4,38,3,37000,1.45,0.0,iv,3000
10,4,39,3,38000,2.4,0.0,ia,3000
10,4,40,4,9000,0.55,0.0,io,3000
10,4,41,4,9000,1.1,0.0,ia,3000
10,4,42,4,6000,0.5,0.0,io,3000
10,4,43,4,3000,1.9,0.0,io,3000
10,4,44,4,3000,0.35,0.0,ia,3000
10,4,45,1,6000,0.9,0.0,io,3000
10,4,46,1,9000,1.1,0.0,io,3000
10,4,47,1,9000,2.5,0.0,iv,3000
10,4,48,1,18000,1.15,0.0,iv,3000
10,4,49,1,28000,2.0,0.0,iv,3000
10,4,50,1,33000,2.15,0.0,io,3000
10,4,51,1,36000,1.5,0.0,iv,3000
10,4,52,2,3000,1.4,0.0,io,3000
10,4,53,2,3000,3.3,0.0,iv,3000
10,4,54,2,3000,14.0,0.0,ia,3000
10,4,55,2,6000,1.1,0.0,io,3000
10,4,56,2,9000,0.6,0.0,io,3000
10,4,57,2,9000,2.3,0.0,ia,3000
10,4,58,2,18000,2.0,0.0,io,3000
10,4,59,2,18000,1.1,0.0,iv,3000
10,4,60,2,18000,1.0,0.0,ia,3000
10,4,61,2,3000,14.0,0.0,ma,3000
177,5,0,1,0,8.5,0.0,ao,3000
177,5,1,1,0,10.0,0.0,av,3000
177,5,2,1,0,1.75,0.0,vo,3000
177,5,3,1,0,2.7,0.0,vv,3000
177,5,4,4,0,100.0,0.0,ao,3000
177,5,5,4,0,7.5,0.0,aa,3000
177,5,6,4,0,15.0,0.0,vo,3000
177,5,7,4,0,2.15,0.0,va,3000
177,5,8,2,0,12.5,0.0,ao,3000
