"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-22","0.03","0.0","0.0","58","60","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-23","0.63","0.0","0.0","61","72","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-24","0.39","0.0","0.0","66","78","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-25","0.24","0.0","0.0","49","59","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-26","0.00","0.0","0.0","34","45","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-27","0.00","0.0","0.0","43","47","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-02-28","0.18","0.0","0.0","48","61","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-01","1.07","0.0","0.0","58","63","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-02","0.01","0.3","0.0","38","42","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-03","0.00","0.0","0.0","31","37","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-04","0.00","0.0","0.0","29","38","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-05","0.00","0.0","0.0","38","61","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-06","0.41","0.0","0.0","54","56","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-07","0.55","0.0","0.0","56","60","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-08","0.00","0.0","0.0","49","60","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-09","0.03","0.0","0.0","50","63","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-10","0.19","0.2","0.0","39","40","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-11","0.00","0.0","0.0","26","35","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-12","0.00","0.0","0.0","29","36","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-13","0.05","0.6","0.0","31","42","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-14","0.00","0.1","1.2","27","29","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-15","0.00","0.0","0.0","22","34","15"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-16","0.00","0.0","0.0","31","44","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-17","0.07","0.5","0.0","31","36","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-18","0.04","0.0","0.0","39","47","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-19","0.00","0.0","0.0","40","43","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-20","0.30","0.0","0.0","39","47","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-21","0.00","0.0","0.0","48","59","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-22","0.00","0.0","0.0","37","42","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-23","0.00","0.0","0.0","35","56","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-24","0.00","0.0","0.0","58","76","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-25","0.00","0.0","0.0","67","75","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-26","1.53","0.0","0.0","62","65","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-27","0.03","0.0","0.0","58","68","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-28","0.03","0.0","0.0","58","61","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-29","0.00","0.0","0.0","50","64","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-30","0.30","0.0","0.0","58","77","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-03-31","0.78","0.0","0.0","59","60","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-01","0.00","0.0","0.0","46","49","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-02","0.00","0.0","0.0","48","63","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-03","0.13","0.0","0.0","58","69","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-04","0.00","0.0","0.0","60","64","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-05","0.67","0.0","0.0","54","74","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-06","0.11","0.0","0.0","52","60","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-07","0.02","0.0","0.0","40","52","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-08","0.00","0.0","0.0","46","61","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-09","0.00","0.0","0.0","57","76","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-10","0.00","0.0","0.0","70","80","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-11","0.45","0.0","0.0","63","65","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-12","0.00","0.0","0.0","56","67","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-13","0.00","0.0","0.0","57","69","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-14","0.00","0.0","0.0","61","76","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-15","0.01","0.0","0.0","67","81","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-16","0.01","0.0","0.0","71","80","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-17","0.00","0.0","0.0","65","70","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-18","0.01","0.0","0.0","62","76","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-19","0.00","0.0","0.0","70","78","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-20","0.05","0.0","0.0","71","84","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-21","0.01","0.0","0.0","62","68","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-22","0.07","0.0","0.0","51","57","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-23","0.00","0.0","0.0","52","71","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-24","0.00","0.0","0.0","59","72","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-25","0.00","0.0","0.0","62","76","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-26","0.00","0.0","0.0","69","85","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-27","0.00","0.0","0.0","72","76","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-28","0.25","0.0","0.0","59","72","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-29","0.80","0.0","0.0","63","76","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-04-30","0.00","0.0","0.0","68","85","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-01","0.57","0.0","0.0","70","76","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-02","0.04","0.0","0.0","54","63","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-03","0.00","0.0","0.0","51","59","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-04","0.61","0.0","0.0","54","63","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-05","0.72","0.0","0.0","54","57","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-06","0.04","0.0","0.0","49","59","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-07","0.00","0.0","0.0","49","60","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-08","0.00","0.0","0.0","48","60","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-09","0.00","0.0","0.0","51","57","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-10","0.00","0.0","0.0","60","74","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-11","0.17","0.0","0.0","64","67","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-12","0.00","0.0","0.0","58","64","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-13","0.00","0.0","0.0","58","73","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-14","0.00","0.0","0.0","67","82","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-15","0.00","0.0","0.0","64","76","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-16","0.00","0.0","0.0","71","87","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-17","0.00","0.0","0.0","78","88","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-18","0.02","0.0","0.0","78","85","70"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-19","1.49","0.0","0.0","74","84","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-20","0.02","0.0","0.0","62","76","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-21","0.66","0.0","0.0","69","75","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-22","0.00","0.0","0.0","63","68","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-23","0.00","0.0","0.0","63","75","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-24","0.02","0.0","0.0","65","69","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-25","0.36","0.0","0.0","63","69","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-26","0.18","0.0","0.0","65","76","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-27","0.12","0.0","0.0","70","81","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-28","0.00","0.0","0.0","72","79","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-29","0.22","0.0","0.0","71","82","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-30","0.00","0.0","0.0","71","80","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-05-31","0.00","0.0","0.0","68","80","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-01","0.00","0.0","0.0","67","78","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-02","0.00","0.0","0.0","68","82","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-03","0.00","0.0","0.0","71","86","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-04","0.27","0.0","0.0","76","89","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-05","0.72","0.0","0.0","71","83","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-06","0.00","0.0","0.0","64","73","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-07","0.00","0.0","0.0","60","66","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-08","0.00","0.0","0.0","63","76","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-09","0.00","0.0","0.0","68","82","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-10","0.00","0.0","0.0","75","86","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-11","0.00","0.0","0.0","78","90","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-12","0.00","0.0","0.0","81","93","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-13","0.04","0.0","0.0","81","88","74"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-14","0.00","0.0","0.0","76","83","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-15","0.00","0.0","0.0","77","86","70"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-16","0.00","0.0","0.0","80","93","70"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-17","0.00","0.0","0.0","81","91","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-18","0.57","0.0","0.0","82","90","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-19","0.34","0.0","0.0","72","82","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-20","0.00","0.0","0.0","69","82","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-21","0.00","0.0","0.0","75","86","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-22","0.00","0.0","0.0","79","85","72"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-23","1.31","0.0","0.0","73","76","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-24","0.00","0.0","0.0","71","80","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-25","0.00","0.0","0.0","69","78","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-26","0.09","0.0","0.0","65","74","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-27","0.00","0.0","0.0","62","74","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-28","0.00","0.0","0.0","65","79","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-29","0.00","0.0","0.0","75","88","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-06-30","1.32","0.0","0.0","78","86","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-01","0.07","0.0","0.0","75","83","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-02","0.00","0.0","0.0","76","86","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-03","0.00","0.0","0.0","76","89","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-04","0.00","0.0","0.0","77","86","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-05","0.00","0.0","0.0","77","87","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-06","0.43","0.0","0.0","75","79","70"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-07","0.61","0.0","0.0","72","84","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-08","0.00","0.0","0.0","70","80","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-09","0.00","0.0","0.0","70","80","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-10","1.71","0.0","0.0","71","81","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-11","0.21","0.0","0.0","75","85","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-12","0.00","0.0","0.0","78","89","72"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-13","3.11","0.0","0.0","78","80","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-14","0.01","0.0","0.0","78","87","70"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-15","0.00","0.0","0.0","74","83","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-16","0.00","0.0","0.0","74","85","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-17","0.00","0.0","0.0","77","86","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-18","0.00","0.0","0.0","78","90","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-19","0.00","0.0","0.0","82","91","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-20","0.00","0.0","0.0","80","89","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-21","0.56","0.0","0.0","80","85","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-22","0.41","0.0","0.0","77","88","72"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-23","1.04","0.0","0.0","76","81","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-24","0.00","0.0","0.0","73","82","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-25","0.00","0.0","0.0","67","79","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-26","0.00","0.0","0.0","70","81","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-27","0.39","0.0","0.0","73","80","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-28","0.00","0.0","0.0","74","84","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-29","0.00","0.0","0.0","70","79","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-30","0.00","0.0","0.0","72","86","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-07-31","0.00","0.0","0.0","75","88","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-01","0.00","0.0","0.0","75","86","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-02","0.17","0.0","0.0","75","85","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-03","0.02","0.0","0.0","74","86","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-04","0.00","0.0","0.0","75","79","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-05","0.00","0.0","0.0","67","79","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-06","0.00","0.0","0.0","68","73","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-07","0.26","0.0","0.0","67","76","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-08","0.00","0.0","0.0","69","79","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-09","0.00","0.0","0.0","69","83","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-10","0.47","0.0","0.0","72","84","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-11","0.16","0.0","0.0","73","83","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-12","0.05","0.0","0.0","71","80","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-13","0.00","0.0","0.0","70","81","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-14","0.00","0.0","0.0","73","84","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-15","0.00","0.0","0.0","77","88","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-16","0.15","0.0","0.0","78","89","70"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-17","0.57","0.0","0.0","78","88","73"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-18","0.00","0.0","0.0","78","85","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-19","0.00","0.0","0.0","76","85","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-20","0.00","0.0","0.0","75","88","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-21","0.00","0.0","0.0","80","90","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-22","0.29","0.0","0.0","79","86","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-23","0.00","0.0","0.0","71","79","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-24","0.00","0.0","0.0","67","78","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-25","0.00","0.0","0.0","65","77","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-26","0.00","0.0","0.0","65","77","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-27","0.00","0.0","0.0","67","81","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-28","0.00","0.0","0.0","70","75","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-29","0.00","0.0","0.0","70","80","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-30","0.00","0.0","0.0","69","82","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-08-31","0.00","0.0","0.0","71","82","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-01","0.34","0.0","0.0","60","62","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-02","1.44","0.0","0.0","57","61","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-03","0.03","0.0","0.0","66","78","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-04","0.00","0.0","0.0","69","85","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-05","0.34","0.0","0.0","71","76","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-06","0.00","0.0","0.0","60","69","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-07","0.00","0.0","0.0","58","69","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-08","0.00","0.0","0.0","61","69","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-09","0.00","0.0","0.0","60","72","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-10","0.00","0.0","0.0","59","71","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-11","0.00","0.0","0.0","61","72","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-12","0.16","0.0","0.0","64","74","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-13","0.23","0.0","0.0","66","71","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-14","0.04","0.0","0.0","64","71","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-15","0.00","0.0","0.0","66","78","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-16","0.00","0.0","0.0","69","81","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-17","0.00","0.0","0.0","70","83","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-18","0.00","0.0","0.0","71","83","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-19","0.00","0.0","0.0","73","78","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-20","0.00","0.0","0.0","75","86","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-21","0.00","0.0","0.0","76","90","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-22","0.00","0.0","0.0","78","89","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-23","0.00","0.0","0.0","77","91","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-24","0.00","0.0","0.0","76","91","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-25","0.00","0.0","0.0","76","91","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-26","0.00","0.0","0.0","77","92","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-27","0.00","0.0","0.0","77","92","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-28","0.00","0.0","0.0","67","75","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-29","0.00","0.0","0.0","60","77","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-09-30","0.00","0.0","0.0","59","70","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-01","0.00","0.0","0.0","57","71","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-02","0.00","0.0","0.0","61","79","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-03","0.00","0.0","0.0","66","83","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-04","0.00","0.0","0.0","71","86","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-05","1.04","0.0","0.0","68","69","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-06","0.02","0.0","0.0","67","75","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2017-10-07","0.18","0.0","0.0","73","85","66"
